Time,Positive,Negative,Value
87,11,73,-1.13951
87,12,72,-1.13951
87,13,71,-1.13951
87,14,70,-1.13951
87,15,69,-1.13951
87,16,68,-1.13951
87,17,67,-1.13951
87,18,66,-1.13951
87,19,65,-1.13951
87,20,64,-1.13951
87,21,63,-1.13951
87,22,62,-1.13951
87,23,61,-1.13951
87,24,60,-1.13951
87,25,59,-1.13951
87,26,58,-1.13951
87,27,57,-1.13951
87,28,56,-1.13951
87,29,55,-1.13951
87,30,54,-1.13951
87,31,53,-1.13951
87,32,52,-1.13951
87,33,51,-1.13951
87,34,50,-1.13951
87,35,49,-1.13951
87,36,48,-1.13951
87,37,47,-1.13951
87,38,46,-1.13951
87,39,45,-1.13951
87,40,44,-1.13951
87,41,43,-1.13951
87,42,42,-1.13951
87,43,41,-1.13951
87,44,40,-1.13951
87,45,39,-1.13951
87,46,38,-1.13951
87,47,37,-1.13951
87,48,36,-1.13951
87,49,35,-1.13951
87,50,34,-1.13951
87,51,33,-1.13951
87,52,32,-1.13951
87,53,31,-1.13951
87,54,30,-1.13951
87,55,29,-1.13951
87,56,28,-1.13951
87,57,27,-1.13951
87,58,26,-1.13951
87,59,25,-1.13951
87,60,24,-1.13951
87,61,23,-1.13951
87,62,22,-1.13951
87,63,21,-1.13951
87,64,20,-1.13951
87,65,19,-1.13951
87,66,18,-1.13951
87,67,17,-1.13951
87,68,16,-1.13951
87,69,15,-1.13951
87,70,14,-1.13951
87,71,13,-1.13951
87,72,12,-1.13951
87,73,11,-1.13951
87,74,10,-1.13951
87,75,9,-1.13951
87,76,8,-1.13951
87,77,7,-1.13951
87,78,6,-1.13951
87,79,5,-1.13951
87,80,4,-1.13951
87,81,3,-1.13951
87,82,2,-1.13951
87,83,1,-1.13951
87,1,84,-0.908938
87,2,83,-0.908938
87,3,82,-0.908938
87,4,81,-0.908938
87,5,80,-0.908938
87,6,79,-0.908938
87,7,78,-0.908938
87,8,77,-0.908938
87,9,76,-0.908938
87,10,75,-0.908938
87,11,74,-0.908938
87,12,73,-0.908938
87,13,72,-0.908938
87,14,71,-0.908938
87,15,70,-0.908938
87,16,69,-0.908938
87,17,68,-0.908938
87,18,67,-0.908938
87,19,66,-0.908938
87,20,65,-0.908938
87,21,64,-0.908938
87,22,63,-0.908938
87,23,62,-0.908938
87,24,61,-0.908938
87,25,60,-0.908938
87,26,59,-0.908938
87,27,58,-0.908938
87,28,57,-0.908938
87,29,56,-0.908938
87,30,55,-0.908938
87,31,54,-0.908938
87,32,53,-0.908938
87,33,52,-0.908938
87,34,51,-0.908938
87,35,50,-0.908938
87,36,49,-0.908938
87,37,48,-0.908938
87,38,47,-0.908938
87,39,46,-0.908938
87,40,45,-0.908938
87,41,44,-0.908938
87,42,43,-0.908938
87,43,42,-0.908938
87,44,41,-0.908938
87,45,40,-0.908938
87,46,39,-0.908938
87,47,38,-0.908938
87,48,37,-0.908938
87,49,36,-0.908938
87,50,35,-0.908938
87,51,34,-0.908938
87,52,33,-0.908938
87,53,32,-0.908938
87,54,31,-0.908938
87,55,30,-0.908938
87,56,29,-0.908938
87,57,28,-0.908938
87,58,27,-0.908938
87,59,26,-0.908938
87,60,25,-0.908938
87,61,24,-0.908938
87,62,23,-0.908938
87,63,22,-0.908938
87,64,21,-0.908938
87,65,20,-0.908938
87,66,19,-0.908938
87,67,18,-0.908938
87,68,17,-0.908938
87,69,16,-0.908938
87,70,15,-0.908938
87,71,14,-0.908938
87,72,13,-0.908938
87,73,12,-0.908938
87,74,11,-0.908938
87,75,10,-0.908938
87,76,9,-0.908938
87,77,8,-0.908938
87,78,7,-0.908938
87,79,6,-0.908938
87,80,5,-0.908938
87,81,4,-0.908938
87,82,3,-0.908938
87,83,2,-0.908938
87,84,1,-0.908938
87,1,85,-0.679721
87,2,84,-0.679721
87,3,83,-0.679721
87,4,82,-0.679721
87,5,81,-0.679721
87,6,80,-0.679721
87,7,79,-0.679721
87,8,78,-0.679721
87,9,77,-0.679721
87,10,76,-0.679721
87,11,75,-0.679721
87,12,74,-0.679721
87,13,73,-0.679721
87,14,72,-0.679721
87,15,71,-0.679721
87,16,70,-0.679721
87,17,69,-0.679721
87,18,68,-0.679721
87,19,67,-0.679721
87,20,66,-0.679721
87,21,65,-0.679721
87,22,64,-0.679721
87,23,63,-0.679721
87,24,62,-0.679721
87,25,61,-0.679721
87,26,60,-0.679721
87,27,59,-0.679721
87,28,58,-0.679721
87,29,57,-0.679721
87,30,56,-0.679721
87,31,55,-0.679721
87,32,54,-0.679721
87,33,53,-0.679721
87,34,52,-0.679721
87,35,51,-0.679721
87,36,50,-0.679721
87,37,49,-0.679721
87,38,48,-0.679721
87,39,47,-0.679721
87,40,46,-0.679721
87,41,45,-0.679721
87,42,44,-0.679721
87,43,43,-0.679721
87,44,42,-0.679721
87,45,41,-0.679721
87,46,40,-0.679721
87,47,39,-0.679721
87,48,38,-0.679721
87,49,37,-0.679721
87,50,36,-0.679721
87,51,35,-0.679721
87,52,34,-0.679721
87,53,33,-0.679721
87,54,32,-0.679721
87,55,31,-0.679721
87,56,30,-0.679721
87,57,29,-0.679721
87,58,28,-0.679721
87,59,27,-0.679721
87,60,26,-0.679721
87,61,25,-0.679721
87,62,24,-0.679721
87,63,23,-0.679721
87,64,22,-0.679721
87,65,21,-0.679721
87,66,20,-0.679721
87,67,19,-0.679721
87,68,18,-0.679721
87,69,17,-0.679721
87,70,16,-0.679721
87,71,15,-0.679721
87,72,14,-0.679721
87,73,13,-0.679721
87,74,12,-0.679721
87,75,11,-0.679721
87,76,10,-0.679721
87,77,9,-0.679721
87,78,8,-0.679721
87,79,7,-0.679721
87,80,6,-0.679721
87,81,5,-0.679721
87,82,4,-0.679721
87,83,3,-0.679721
87,84,2,-0.679721
87,85,1,-0.679721
87,1,86,-0.451842
87,2,85,-0.451842
87,3,84,-0.451842
87,4,83,-0.451842
87,5,82,-0.451842
87,6,81,-0.451842
87,7,80,-0.451842
87,8,79,-0.451842
87,9,78,-0.451842
87,10,77,-0.451842
87,11,76,-0.451842
87,12,75,-0.451842
87,13,74,-0.451842
87,14,73,-0.451842
87,15,72,-0.451842
87,16,71,-0.451842
87,17,70,-0.451842
87,18,69,-0.451842
87,19,68,-0.451842
87,20,67,-0.451842
87,21,66,-0.451842
87,22,65,-0.451842
87,23,64,-0.451842
87,24,63,-0.451842
87,25,62,-0.451842
87,26,61,-0.451842
87,27,60,-0.451842
87,28,59,-0.451842
87,29,58,-0.451842
87,30,57,-0.451842
87,31,56,-0.451842
87,32,55,-0.451842
87,33,54,-0.451842
87,34,53,-0.451842
87,35,52,-0.451842
87,36,51,-0.451842
87,37,50,-0.451842
87,38,49,-0.451842
87,39,48,-0.451842
87,40,47,-0.451842
87,41,46,-0.451842
87,42,45,-0.451842
87,43,44,-0.451842
87,44,43,-0.451842
87,45,42,-0.451842
87,46,41,-0.451842
87,47,40,-0.451842
87,48,39,-0.451842
87,49,38,-0.451842
87,50,37,-0.451842
87,51,36,-0.451842
87,52,35,-0.451842
87,53,34,-0.451842
87,54,33,-0.451842
87,55,32,-0.451842
87,56,31,-0.451842
87,57,30,-0.451842
87,58,29,-0.451842
87,59,28,-0.451842
87,60,27,-0.451842
87,61,26,-0.451842
87,62,25,-0.451842
87,63,24,-0.451842
87,64,23,-0.451842
87,65,22,-0.451842
87,66,21,-0.451842
87,67,20,-0.451842
87,68,19,-0.451842
87,69,18,-0.451842
87,70,17,-0.451842
87,71,16,-0.451842
87,72,15,-0.451842
87,73,14,-0.451842
87,74,13,-0.451842
87,75,12,-0.451842
87,76,11,-0.451842
87,77,10,-0.451842
87,78,9,-0.451842
87,79,8,-0.451842
87,80,7,-0.451842
87,81,6,-0.451842
87,82,5,-0.451842
87,83,4,-0.451842
87,84,3,-0.451842
87,85,2,-0.451842
87,86,1,-0.451842
87,1,87,-0.225275
87,2,86,-0.225275
87,3,85,-0.225275
87,4,84,-0.225275
87,5,83,-0.225275
87,6,82,-0.225275
87,7,81,-0.225275
87,8,80,-0.225275
87,9,79,-0.225275
87,10,78,-0.225275
87,11,77,-0.225275
87,12,76,-0.225275
87,13,75,-0.225275
87,14,74,-0.225275
87,15,73,-0.225275
87,16,72,-0.225275
87,17,71,-0.225275
87,18,70,-0.225275
87,19,69,-0.225275
87,20,68,-0.225275
87,21,67,-0.225275
87,22,66,-0.225275
87,23,65,-0.225275
87,24,64,-0.225275
87,25,63,-0.225275
87,26,62,-0.225275
87,27,61,-0.225275
87,28,60,-0.225275
87,29,59,-0.225275
87,30,58,-0.225275
87,31,57,-0.225275
87,32,56,-0.225275
87,33,55,-0.225275
87,34,54,-0.225275
87,35,53,-0.225275
87,36,52,-0.225275
87,37,51,-0.225275
87,38,50,-0.225275
87,39,49,-0.225275
87,40,48,-0.225275
87,41,47,-0.225275
87,42,46,-0.225275
87,43,45,-0.225275
87,44,44,-0.225275
87,45,43,-0.225275
87,46,42,-0.225275
87,47,41,-0.225275
87,48,40,-0.225275
87,49,39,-0.225275
87,50,38,-0.225275
87,51,37,-0.225275
87,52,36,-0.225275
87,53,35,-0.225275
87,54,34,-0.225275
87,55,33,-0.225275
87,56,32,-0.225275
87,57,31,-0.225275
87,58,30,-0.225275
87,59,29,-0.225275
87,60,28,-0.225275
87,61,27,-0.225275
87,62,26,-0.225275
87,63,25,-0.225275
87,64,24,-0.225275
87,65,23,-0.225275
87,66,22,-0.225275
87,67,21,-0.225275
87,68,20,-0.225275
87,69,19,-0.225275
87,70,18,-0.225275
87,71,17,-0.225275
87,72,16,-0.225275
87,73,15,-0.225275
87,74,14,-0.225275
87,75,13,-0.225275
87,76,12,-0.225275
87,77,11,-0.225275
87,78,10,-0.225275
87,79,9,-0.225275
87,80,8,-0.225275
87,81,7,-0.225275
87,82,6,-0.225275
87,83,5,-0.225275
87,84,4,-0.225275
87,85,3,-0.225275
87,86,2,-0.225275
87,87,1,-0.225275
87,1,88,0
87,2,87,0
87,3,86,0
87,4,85,0
87,5,84,0
87,6,83,0
87,7,82,0
87,8,81,0
87,9,80,0
87,10,79,0
87,11,78,0
87,12,77,0
87,13,76,0
87,14,75,0
87,15,74,0
87,16,73,0
87,17,72,0
87,18,71,0
87,19,70,0
87,20,69,0
87,21,68,0
87,22,67,0
87,23,66,0
87,24,65,0
87,25,64,0
87,26,63,0
87,27,62,0
87,28,61,0
87,29,60,0
87,30,59,0
87,31,58,0
87,32,57,0
87,33,56,0
87,34,55,0
87,35,54,0
87,36,53,0
87,37,52,0
87,38,51,0
87,39,50,0
87,40,49,0
87,41,48,0
87,42,47,0
87,43,46,0
87,44,45,0
87,45,44,0
87,46,43,0
87,47,42,0
87,48,41,0
87,49,40,0
87,50,39,0
87,51,38,0
87,52,37,0
87,53,36,0
87,54,35,0
87,55,34,0
87,56,33,0
87,57,32,0
87,58,31,0
87,59,30,0
87,60,29,0
87,61,28,0
87,62,27,0
87,63,26,0
87,64,25,0
87,65,24,0
87,66,23,0
87,67,22,0
87,68,21,0
87,69,20,0
87,70,19,0
87,71,18,0
87,72,17,0
87,73,16,0
87,74,15,0
87,75,14,0
87,76,13,0
87,77,12,0
87,78,11,0
87,79,10,0
87,80,9,0
87,81,8,0
87,82,7,0
87,83,6,0
87,84,5,0
87,85,4,0
87,86,3,0
87,87,2,0
87,88,1,0
88,1,1,-34.8301
88,1,2,-33.3339
88,2,1,-33.3339
88,1,3,-32.1122
88,2,2,-32.1122
88,3,1,-32.1122
88,1,4,-31.0542
88,2,3,-31.0542
88,3,2,-31.0542
88,4,1,-31.0542
88,1,5,-30.1079
88,2,4,-30.1079
88,3,3,-30.1079
88,4,2,-30.1079
88,5,1,-30.1079
88,1,6,-29.2441
88,2,5,-29.2441
88,3,4,-29.2441
88,4,3,-29.2441
88,5,2,-29.2441
88,6,1,-29.2441
88,1,7,-28.4443
88,2,6,-28.4443
88,3,5,-28.4443
88,4,4,-28.4443
88,5,3,-28.4443
88,6,2,-28.4443
88,7,1,-28.4443
88,1,8,-27.6962
88,2,7,-27.6962
88,3,6,-27.6962
88,4,5,-27.6962
88,5,4,-27.6962
88,6,3,-27.6962
88,7,2,-27.6962
88,8,1,-27.6962
88,1,9,-26.9909
88,2,8,-26.9909
88,3,7,-26.9909
88,4,6,-26.9909
88,5,5,-26.9909
88,6,4,-26.9909
88,7,3,-26.9909
88,8,2,-26.9909
88,9,1,-26.9909
88,1,10,-26.3218
88,2,9,-26.3218
88,3,8,-26.3218
88,4,7,-26.3218
88,5,6,-26.3218
88,6,5,-26.3218
88,7,4,-26.3218
88,8,3,-26.3218
88,9,2,-26.3218
88,10,1,-26.3218
88,1,11,-25.6838
88,2,10,-25.6838
88,3,9,-25.6838
88,4,8,-25.6838
88,5,7,-25.6838
88,6,6,-25.6838
88,7,5,-25.6838
88,8,4,-25.6838
88,9,3,-25.6838
88,10,2,-25.6838
88,11,1,-25.6838
88,1,12,-25.0729
88,2,11,-25.0729
88,3,10,-25.0729
88,4,9,-25.0729
88,5,8,-25.0729
88,6,7,-25.0729
88,7,6,-25.0729
88,8,5,-25.0729
88,9,4,-25.0729
88,10,3,-25.0729
88,11,2,-25.0729
88,12,1,-25.0729
88,1,13,-24.4861
88,2,12,-24.4861
88,3,11,-24.4861
88,4,10,-24.4861
88,5,9,-24.4861
88,6,8,-24.4861
88,7,7,-24.4861
88,8,6,-24.4861
88,9,5,-24.4861
88,10,4,-24.4861
88,11,3,-24.4861
88,12,2,-24.4861
88,13,1,-24.4861
88,1,14,-23.9206
88,2,13,-23.9206
88,3,12,-23.9206
88,4,11,-23.9206
88,5,10,-23.9206
88,6,9,-23.9206
88,7,8,-23.9206
88,8,7,-23.9206
88,9,6,-23.9206
88,10,5,-23.9206
88,11,4,-23.9206
88,12,3,-23.9206
88,13,2,-23.9206
88,14,1,-23.9206
88,1,15,-23.3742
88,2,14,-23.3742
88,3,13,-23.3742
88,4,12,-23.3742
88,5,11,-23.3742
88,6,10,-23.3742
88,7,9,-23.3742
88,8,8,-23.3742
88,9,7,-23.3742
88,10,6,-23.3742
88,11,5,-23.3742
88,12,4,-23.3742
88,13,3,-23.3742
88,14,2,-23.3742
88,15,1,-23.3742
88,1,16,-22.8452
88,2,15,-22.8452
88,3,14,-22.8452
88,4,13,-22.8452
88,5,12,-22.8452
88,6,11,-22.8452
88,7,10,-22.8452
88,8,9,-22.8452
88,9,8,-22.8452
88,10,7,-22.8452
88,11,6,-22.8452
88,12,5,-22.8452
88,13,4,-22.8452
88,14,3,-22.8452
88,15,2,-22.8452
88,16,1,-22.8452
88,1,17,-22.332
88,2,16,-22.332
88,3,15,-22.332
88,4,14,-22.332
88,5,13,-22.332
88,6,12,-22.332
88,7,11,-22.332
88,8,10,-22.332
88,9,9,-22.332
88,10,8,-22.332
88,11,7,-22.332
88,12,6,-22.332
88,13,5,-22.332
88,14,4,-22.332
88,15,3,-22.332
88,16,2,-22.332
88,17,1,-22.332
88,1,18,-21.8333
88,2,17,-21.8333
88,3,16,-21.8333
88,4,15,-21.8333
88,5,14,-21.8333
88,6,13,-21.8333
88,7,12,-21.8333
88,8,11,-21.8333
88,9,10,-21.8333
88,10,9,-21.8333
88,11,8,-21.8333
88,12,7,-21.8333
88,13,6,-21.8333
88,14,5,-21.8333
88,15,4,-21.8333
88,16,3,-21.8333
88,17,2,-21.8333
88,18,1,-21.8333
88,1,19,-21.3478
88,2,18,-21.3478
88,3,17,-21.3478
88,4,16,-21.3478
88,5,15,-21.3478
88,6,14,-21.3478
88,7,13,-21.3478
88,8,12,-21.3478
88,9,11,-21.3478
88,10,10,-21.3478
88,11,9,-21.3478
88,12,8,-21.3478
88,13,7,-21.3478
88,14,6,-21.3478
88,15,5,-21.3478
88,16,4,-21.3478
88,17,3,-21.3478
88,18,2,-21.3478
88,19,1,-21.3478
88,1,20,-20.8747
88,2,19,-20.8747
88,3,18,-20.8747
88,4,17,-20.8747
88,5,16,-20.8747
88,6,15,-20.8747
88,7,14,-20.8747
88,8,13,-20.8747
88,9,12,-20.8747
88,10,11,-20.8747
88,11,10,-20.8747
88,12,9,-20.8747
88,13,8,-20.8747
88,14,7,-20.8747
88,15,6,-20.8747
88,16,5,-20.8747
88,17,4,-20.8747
88,18,3,-20.8747
88,19,2,-20.8747
88,20,1,-20.8747
88,1,21,-20.413
88,2,20,-20.413
88,3,19,-20.413
88,4,18,-20.413
88,5,17,-20.413
88,6,16,-20.413
88,7,15,-20.413
88,8,14,-20.413
88,9,13,-20.413
88,10,12,-20.413
88,11,11,-20.413
88,12,10,-20.413
88,13,9,-20.413
88,14,8,-20.413
88,15,7,-20.413
88,16,6,-20.413
88,17,5,-20.413
88,18,4,-20.413
88,19,3,-20.413
88,20,2,-20.413
88,21,1,-20.413
88,1,22,-19.9618
88,2,21,-19.9618
88,3,20,-19.9618
88,4,19,-19.9618
88,5,18,-19.9618
88,6,17,-19.9618
88,7,16,-19.9618
88,8,15,-19.9618
88,9,14,-19.9618
88,10,13,-19.9618
88,11,12,-19.9618
88,12,11,-19.9618
88,13,10,-19.9618
88,14,9,-19.9618
88,15,8,-19.9618
88,16,7,-19.9618
88,17,6,-19.9618
88,18,5,-19.9618
88,19,4,-19.9618
88,20,3,-19.9618
88,21,2,-19.9618
88,22,1,-19.9618
88,1,23,-19.5206
88,2,22,-19.5206
88,3,21,-19.5206
88,4,20,-19.5206
88,5,19,-19.5206
88,6,18,-19.5206
88,7,17,-19.5206
88,8,16,-19.5206
88,9,15,-19.5206
88,10,14,-19.5206
88,11,13,-19.5206
88,12,12,-19.5206
88,13,11,-19.5206
88,14,10,-19.5206
88,15,9,-19.5206
88,16,8,-19.5206
88,17,7,-19.5206
88,18,6,-19.5206
88,19,5,-19.5206
88,20,4,-19.5206
88,21,3,-19.5206
88,22,2,-19.5206
88,23,1,-19.5206
88,1,24,-19.0887
88,2,23,-19.0887
88,3,22,-19.0887
88,4,21,-19.0887
88,5,20,-19.0887
88,6,19,-19.0887
88,7,18,-19.0887
88,8,17,-19.0887
88,9,16,-19.0887
88,10,15,-19.0887
88,11,14,-19.0887
88,12,13,-19.0887
88,13,12,-19.0887
88,14,11,-19.0887
88,15,10,-19.0887
88,16,9,-19.0887
88,17,8,-19.0887
88,18,7,-19.0887
88,19,6,-19.0887
88,20,5,-19.0887
88,21,4,-19.0887
88,22,3,-19.0887
88,23,2,-19.0887
88,24,1,-19.0887
88,1,25,-18.6655
88,2,24,-18.6655
88,3,23,-18.6655
88,4,22,-18.6655
88,5,21,-18.6655
88,6,20,-18.6655
88,7,19,-18.6655
88,8,18,-18.6655
88,9,17,-18.6655
88,10,16,-18.6655
88,11,15,-18.6655
88,12,14,-18.6655
88,13,13,-18.6655
88,14,12,-18.6655
88,15,11,-18.6655
88,16,10,-18.6655
88,17,9,-18.6655
88,18,8,-18.6655
88,19,7,-18.6655
88,20,6,-18.6655
88,21,5,-18.6655
88,22,4,-18.6655
88,23,3,-18.6655
88,24,2,-18.6655
88,25,1,-18.6655
88,1,26,-18.2505
88,2,25,-18.2505
88,3,24,-18.2505
88,4,23,-18.2505
88,5,22,-18.2505
88,6,21,-18.2505
88,7,20,-18.2505
88,8,19,-18.2505
88,9,18,-18.2505
88,10,17,-18.2505
88,11,16,-18.2505
88,12,15,-18.2505
88,13,14,-18.2505
88,14,13,-18.2505
88,15,12,-18.2505
88,16,11,-18.2505
88,17,10,-18.2505
88,18,9,-18.2505
88,19,8,-18.2505
88,20,7,-18.2505
88,21,6,-18.2505
88,22,5,-18.2505
88,23,4,-18.2505
88,24,3,-18.2505
88,25,2,-18.2505
88,26,1,-18.2505
88,1,27,-17.8433
88,2,26,-17.8433
88,3,25,-17.8433
88,4,24,-17.8433
88,5,23,-17.8433
88,6,22,-17.8433
88,7,21,-17.8433
88,8,20,-17.8433
88,9,19,-17.8433
88,10,18,-17.8433
88,11,17,-17.8433
88,12,16,-17.8433
88,13,15,-17.8433
88,14,14,-17.8433
88,15,13,-17.8433
88,16,12,-17.8433
88,17,11,-17.8433
88,18,10,-17.8433
88,19,9,-17.8433
88,20,8,-17.8433
88,21,7,-17.8433
88,22,6,-17.8433
88,23,5,-17.8433
88,24,4,-17.8433
88,25,3,-17.8433
88,26,2,-17.8433
88,27,1,-17.8433
88,1,28,-17.4434
88,2,27,-17.4434
88,3,26,-17.4434
88,4,25,-17.4434
88,5,24,-17.4434
88,6,23,-17.4434
88,7,22,-17.4434
88,8,21,-17.4434
88,9,20,-17.4434
88,10,19,-17.4434
88,11,18,-17.4434
88,12,17,-17.4434
88,13,16,-17.4434
88,14,15,-17.4434
88,15,14,-17.4434
88,16,13,-17.4434
88,17,12,-17.4434
88,18,11,-17.4434
88,19,10,-17.4434
88,20,9,-17.4434
88,21,8,-17.4434
88,22,7,-17.4434
88,23,6,-17.4434
88,24,5,-17.4434
88,25,4,-17.4434
88,26,3,-17.4434
88,27,2,-17.4434
88,28,1,-17.4434
88,1,29,-17.0505
88,2,28,-17.0505
88,3,27,-17.0505
88,4,26,-17.0505
88,5,25,-17.0505
88,6,24,-17.0505
88,7,23,-17.0505
88,8,22,-17.0505
88,9,21,-17.0505
88,10,20,-17.0505
88,11,19,-17.0505
88,12,18,-17.0505
88,13,17,-17.0505
88,14,16,-17.0505
88,15,15,-17.0505
88,16,14,-17.0505
88,17,13,-17.0505
88,18,12,-17.0505
88,19,11,-17.0505
88,20,10,-17.0505
88,21,9,-17.0505
88,22,8,-17.0505
88,23,7,-17.0505
88,24,6,-17.0505
88,25,5,-17.0505
88,26,4,-17.0505
88,27,3,-17.0505
88,28,2,-17.0505
88,29,1,-17.0505
88,1,30,-16.6642
88,2,29,-16.6642
88,3,28,-16.6642
88,4,27,-16.6642
88,5,26,-16.6642
88,6,25,-16.6642
88,7,24,-16.6642
88,8,23,-16.6642
88,9,22,-16.6642
88,10,21,-16.6642
88,11,20,-16.6642
88,12,19,-16.6642
88,13,18,-16.6642
88,14,17,-16.6642
88,15,16,-16.6642
88,16,15,-16.6642
88,17,14,-16.6642
88,18,13,-16.6642
88,19,12,-16.6642
88,20,11,-16.6642
88,21,10,-16.6642
88,22,9,-16.6642
88,23,8,-16.6642
88,24,7,-16.6642
88,25,6,-16.6642
88,26,5,-16.6642
88,27,4,-16.6642
88,28,3,-16.6642
88,29,2,-16.6642
88,30,1,-16.6642
88,1,31,-16.2841
88,2,30,-16.2841
88,3,29,-16.2841
88,4,28,-16.2841
88,5,27,-16.2841
88,6,26,-16.2841
88,7,25,-16.2841
88,8,24,-16.2841
88,9,23,-16.2841
88,10,22,-16.2841
88,11,21,-16.2841
88,12,20,-16.2841
88,13,19,-16.2841
88,14,18,-16.2841
88,15,17,-16.2841
88,16,16,-16.2841
88,17,15,-16.2841
88,18,14,-16.2841
88,19,13,-16.2841
88,20,12,-16.2841
88,21,11,-16.2841
88,22,10,-16.2841
88,23,9,-16.2841
88,24,8,-16.2841
88,25,7,-16.2841
88,26,6,-16.2841
88,27,5,-16.2841
88,28,4,-16.2841
88,29,3,-16.2841
88,30,2,-16.2841
88,31,1,-16.2841
88,1,32,-15.9101
88,2,31,-15.9101
88,3,30,-15.9101
88,4,29,-15.9101
88,5,28,-15.9101
88,6,27,-15.9101
88,7,26,-15.9101
88,8,25,-15.9101
88,9,24,-15.9101
88,10,23,-15.9101
88,11,22,-15.9101
88,12,21,-15.9101
88,13,20,-15.9101
88,14,19,-15.9101
88,15,18,-15.9101
88,16,17,-15.9101
88,17,16,-15.9101
88,18,15,-15.9101
88,19,14,-15.9101
88,20,13,-15.9101
88,21,12,-15.9101
88,22,11,-15.9101
88,23,10,-15.9101
88,24,9,-15.9101
88,25,8,-15.9101
88,26,7,-15.9101
88,27,6,-15.9101
88,28,5,-15.9101
88,29,4,-15.9101
88,30,3,-15.9101
88,31,2,-15.9101
88,32,1,-15.9101
88,1,33,-15.5417
88,2,32,-15.5417
88,3,31,-15.5417
88,4,30,-15.5417
88,5,29,-15.5417
88,6,28,-15.5417
88,7,27,-15.5417
88,8,26,-15.5417
88,9,25,-15.5417
88,10,24,-15.5417
88,11,23,-15.5417
88,12,22,-15.5417
88,13,21,-15.5417
88,14,20,-15.5417
88,15,19,-15.5417
88,16,18,-15.5417
88,17,17,-15.5417
88,18,16,-15.5417
88,19,15,-15.5417
88,20,14,-15.5417
88,21,13,-15.5417
88,22,12,-15.5417
88,23,11,-15.5417
88,24,10,-15.5417
88,25,9,-15.5417
88,26,8,-15.5417
88,27,7,-15.5417
88,28,6,-15.5417
88,29,5,-15.5417
88,30,4,-15.5417
88,31,3,-15.5417
88,32,2,-15.5417
88,33,1,-15.5417
88,1,34,-15.1789
88,2,33,-15.1789
88,3,32,-15.1789
88,4,31,-15.1789
88,5,30,-15.1789
88,6,29,-15.1789
88,7,28,-15.1789
88,8,27,-15.1789
88,9,26,-15.1789
88,10,25,-15.1789
88,11,24,-15.1789
88,12,23,-15.1789
88,13,22,-15.1789
88,14,21,-15.1789
88,15,20,-15.1789
88,16,19,-15.1789
88,17,18,-15.1789
88,18,17,-15.1789
88,19,16,-15.1789
88,20,15,-15.1789
88,21,14,-15.1789
88,22,13,-15.1789
88,23,12,-15.1789
88,24,11,-15.1789
88,25,10,-15.1789
88,26,9,-15.1789
88,27,8,-15.1789
88,28,7,-15.1789
88,29,6,-15.1789
88,30,5,-15.1789
88,31,4,-15.1789
88,32,3,-15.1789
88,33,2,-15.1789
88,34,1,-15.1789
88,1,35,-14.8212
88,2,34,-14.8212
88,3,33,-14.8212
88,4,32,-14.8212
88,5,31,-14.8212
88,6,30,-14.8212
88,7,29,-14.8212
88,8,28,-14.8212
88,9,27,-14.8212
88,10,26,-14.8212
88,11,25,-14.8212
88,12,24,-14.8212
88,13,23,-14.8212
88,14,22,-14.8212
88,15,21,-14.8212
88,16,20,-14.8212
88,17,19,-14.8212
88,18,18,-14.8212
88,19,17,-14.8212
88,20,16,-14.8212
88,21,15,-14.8212
88,22,14,-14.8212
88,23,13,-14.8212
88,24,12,-14.8212
88,25,11,-14.8212
88,26,10,-14.8212
88,27,9,-14.8212
88,28,8,-14.8212
88,29,7,-14.8212
88,30,6,-14.8212
88,31,5,-14.8212
88,32,4,-14.8212
88,33,3,-14.8212
88,34,2,-14.8212
88,35,1,-14.8212
88,1,36,-14.4685
88,2,35,-14.4685
88,3,34,-14.4685
88,4,33,-14.4685
88,5,32,-14.4685
88,6,31,-14.4685
88,7,30,-14.4685
88,8,29,-14.4685
88,9,28,-14.4685
88,10,27,-14.4685
88,11,26,-14.4685
88,12,25,-14.4685
88,13,24,-14.4685
88,14,23,-14.4685
88,15,22,-14.4685
88,16,21,-14.4685
88,17,20,-14.4685
88,18,19,-14.4685
88,19,18,-14.4685
88,20,17,-14.4685
88,21,16,-14.4685
88,22,15,-14.4685
88,23,14,-14.4685
88,24,13,-14.4685
88,25,12,-14.4685
88,26,11,-14.4685
88,27,10,-14.4685
88,28,9,-14.4685
88,29,8,-14.4685
88,30,7,-14.4685
88,31,6,-14.4685
88,32,5,-14.4685
88,33,4,-14.4685
88,34,3,-14.4685
88,35,2,-14.4685
88,36,1,-14.4685
88,1,37,-14.1207
88,2,36,-14.1207
88,3,35,-14.1207
88,4,34,-14.1207
88,5,33,-14.1207
88,6,32,-14.1207
88,7,31,-14.1207
88,8,30,-14.1207
88,9,29,-14.1207
88,10,28,-14.1207
88,11,27,-14.1207
88,12,26,-14.1207
88,13,25,-14.1207
88,14,24,-14.1207
88,15,23,-14.1207
88,16,22,-14.1207
88,17,21,-14.1207
88,18,20,-14.1207
88,19,19,-14.1207
88,20,18,-14.1207
88,21,17,-14.1207
88,22,16,-14.1207
88,23,15,-14.1207
88,24,14,-14.1207
88,25,13,-14.1207
88,26,12,-14.1207
88,27,11,-14.1207
88,28,10,-14.1207
88,29,9,-14.1207
